# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 17 16:28:38 2017
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [sexagesimal]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [sexagesimal]
#
rowid,pl_hostname,pl_letter,ra_str,ra,dec_str,dec
3197,Kepler-949,b,19h54m25.89s,298.607876,+46d27m13.3s,46.453682
3198,Kepler-95,b,18h57m55.79s,284.482459,+44d23m52.9s,44.398037
3199,Kepler-950,b,19h11m49.58s,287.956566,+41d07m49.2s,41.130329
3200,Kepler-951,b,19h10m57.01s,287.737560,+38d06m52.4s,38.114567
3201,Kepler-952,b,19h01m29.27s,285.371949,+41d59m38.1s,41.993912
3202,Kepler-953,b,19h15m53.20s,288.971662,+44d37m28.3s,44.624531
3203,Kepler-953,c,19h15m53.20s,288.971662,+44d37m28.3s,44.624531
3204,Kepler-954,b,19h43m26.25s,295.859378,+47d56m22.2s,47.939510
3205,Kepler-955,b,19h13m53.15s,288.471458,+40d16m11.3s,40.269795
3206,Kepler-956,b,19h30m07.39s,292.530806,+49d03m42.1s,49.061707
3207,Kepler-957,b,19h20m37.52s,290.156346,+48d49m08.4s,48.818996
3208,Kepler-958,b,19h09m01.60s,287.256685,+46d04m00.4s,46.066769
3209,Kepler-959,b,19h28m41.08s,292.171168,+40d48m41.0s,40.811382
3210,Kepler-96,b,19h48m16.71s,297.069643,+40d31m30.5s,40.525141
3211,Kepler-960,b,18h45m49.72s,281.457163,+46d44m47.3s,46.746468
3212,Kepler-961,b,18h48m08.52s,282.035496,+43d37m52.6s,43.631268
3213,Kepler-962,b,19h41m15.15s,295.313145,+46d14m15.0s,46.237488
3214,Kepler-963,b,19h47m00.71s,296.752973,+45d02m28.0s,45.041100
3215,Kepler-964,b,19h41m12.02s,295.300090,+40d33m23.7s,40.556591
3216,Kepler-965,b,19h54m03.68s,298.515338,+41d53m28.3s,41.891205
3217,Kepler-966,b,19h49m04.94s,297.270578,+50d07m18.5s,50.121811
3218,Kepler-967,b,19h06m13.94s,286.558075,+38d24m19.3s,38.405360
3219,Kepler-967,c,19h06m13.94s,286.558075,+38d24m19.3s,38.405360
3220,Kepler-968,b,19h02m24.61s,285.602528,+50d06m43.3s,50.112038
3221,Kepler-968,c,19h02m24.61s,285.602528,+50d06m43.3s,50.112038
3222,Kepler-969,b,19h13m29.40s,288.372508,+47d56m00.8s,47.933556
3223,Kepler-969,c,19h13m29.40s,288.372508,+47d56m00.8s,47.933556
3224,Kepler-97,b,19h09m18.39s,287.326624,+48d40m24.4s,48.673431
3225,Kepler-97,c,19h09m18.39s,287.326624,+48d40m24.4s,48.673431
3226,Kepler-970,b,19h18m30.06s,289.625230,+40d42m31.4s,40.708726
3227,Kepler-971,b,18h56m22.70s,284.094587,+41d10m58.2s,41.182821
3228,Kepler-972,b,19h43m18.89s,295.828703,+43d25m31.8s,43.425495
3229,Kepler-973,b,19h20m39.66s,290.165258,+49d55m25.9s,49.923862
3230,Kepler-974,b,19h00m03.14s,285.013102,+40d13m14.7s,40.220753
3231,Kepler-975,b,19h22m11.65s,290.548550,+38d29m43.0s,38.495275
3232,Kepler-976,b,19h19m28.71s,289.869641,+46d43m46.9s,46.729706
3233,Kepler-977,b,19h26m03.89s,291.516210,+42d14m53.5s,42.248196
3234,Kepler-978,b,19h06m50.57s,286.710723,+43d02m36.4s,43.043453
3235,Kepler-979,b,20h01m29.11s,300.371281,+46d24m29.8s,46.408276
3236,Kepler-98,b,19h02m38.80s,285.661662,+37d57m52.2s,37.964506
3237,Kepler-980,b,19h38m27.12s,294.613008,+45d03m36.6s,45.060169
3238,Kepler-981,b,19h16m59.74s,289.248907,+47d39m00.4s,47.650101
3239,Kepler-982,b,19h13m40.24s,288.417680,+46d35m25.5s,46.590427
3240,Kepler-983,b,19h00m24.97s,285.104060,+45d00m29.4s,45.008167
3241,Kepler-984,b,19h47m50.13s,296.958868,+46d23m38.9s,46.394127
3242,Kepler-985,b,19h20m34.63s,290.144308,+44d02m59.8s,44.049953
3243,Kepler-986,b,19h32m22.56s,293.094007,+42d53m47.2s,42.896431
3244,Kepler-987,b,19h17m38.66s,289.411070,+46d07m51.1s,46.130848
3245,Kepler-988,b,19h22m50.01s,290.708386,+42d14m14.1s,42.237251
3246,Kepler-989,b,18h46m19.90s,281.582909,+47d14m01.1s,47.233631
3247,Kepler-99,b,19h49m24.96s,297.354004,+41d18m00.2s,41.300049
3248,Kepler-990,b,19h51m45.17s,297.938209,+46d52m53.0s,46.881393
3249,Kepler-990,c,19h51m45.17s,297.938209,+46d52m53.0s,46.881393
3250,Kepler-991,b,19h48m21.76s,297.090655,+49d37m35.7s,49.626572
3251,Kepler-992,b,18h57m43.27s,284.430280,+47d38m30.4s,47.641785
3252,Kepler-993,b,19h30m27.38s,292.614101,+44d23m40.8s,44.394661
3253,Kepler-994,b,19h16m17.33s,289.072225,+47d24m25.5s,47.407070
3254,Kepler-995,b,18h58m27.77s,284.615727,+39d07m51.7s,39.131038
3255,Kepler-996,b,19h27m39.07s,291.912789,+41d32m01.0s,41.533611
3256,Kepler-997,b,19h16m56.01s,289.233369,+49d56m20.2s,49.938934
3257,Kepler-998,b,19h47m01.00s,296.754151,+49d12m31.5s,49.208744
3258,Kepler-999,b,19h58m38.51s,299.660466,+46d11m54.3s,46.198418
3259,LHS 1140,b,00h44m59.34s,11.247240,-15d16m17.5s,-15.271532
3260,LkCa 15,b,04h39m17.80s,69.824148,+22d21m03.5s,22.350967
3261,LkCa 15,c,04h39m17.80s,69.824148,+22d21m03.5s,22.350967
3262,Lupus-TR-3,b,15h30m18.62s,232.577571,-42d58m47.7s,-42.979908
3263,MASCARA-1,b,21h10m12.37s,317.551544,+10d44m19.9s,10.738873
3264,MOA-2007-BLG-192L,b,18h08m03.80s,272.015825,-27d09m00.3s,-27.150075
3265,MOA-2007-BLG-400L,b,18h09m41.98s,272.424917,-29d13m27.0s,-29.224153
3266,MOA-2008-BLG-310L,b,17h54m14.53s,268.560542,-34d46m41.0s,-34.778053
3267,MOA-2008-BLG-379L,b,17h58m49.44s,269.706000,-30d11m49.0s,-30.196931
3268,MOA-2009-BLG-266L,b,17h48m01.95s,267.008125,-35d00m19.5s,-35.005411
3269,MOA-2009-BLG-319L,b,18h06m58.13s,271.742208,-26d49m10.9s,-26.819692
3270,MOA-2009-BLG-387L,b,17h53m50.79s,268.461625,-33d59m25.2s,-33.990333
3271,MOA-2010-BLG-073L,b,18h10m11.34s,272.547258,-26d31m22.6s,-26.522932
3272,MOA-2010-BLG-328L,b,17h57m59.12s,269.496333,-30d42m54.6s,-30.715175
3273,MOA-2010-BLG-353L,b,18h05m12.94s,271.303917,-27d17m35.6s,-27.293233
3274,MOA-2010-BLG-477L,b,18h06m07.44s,271.531006,-31d27m16.1s,-31.454477
3275,MOA-2011-BLG-028L,b,18h03m24.96s,270.854000,-29d12m48.3s,-29.213417
3276,MOA-2011-BLG-262L,b,18h00m23.48s,270.097833,-31d14m42.9s,-31.245258
3277,MOA-2011-BLG-293L,b,17h55m39.35s,268.913958,-28d28m36.6s,-28.476847
3278,MOA-2011-BLG-322L,b,18h04m53.60s,271.223333,-27d13m15.4s,-27.220944
3279,MOA-2012-BLG-006L,b,18h01m46.31s,270.442963,-29d06m31.6s,-29.108778
3280,MOA-2012-BLG-505L,b,17h52m34.34s,268.143097,-32d02m24.3s,-32.040092
3281,MOA-2013-BLG-605L,b,17h58m42.85s,269.678542,-29d23m53.7s,-29.398239
3282,MOA-2016-BLG-227L,b,18h05m53.70s,271.473755,-27d42m51.4s,-27.714287
3283,MOA-bin-1L,b,17h27m10.20s,261.792500,-29d47m38.3s,-29.793972
3284,MXB 1658-298,b,17h02m06.54s,255.527252,-29d56m44.1s,-29.945583
3285,NGC 2682 Sand 364,b,08h49m56.82s,132.486760,+11d41m32.9s,11.692484
3286,NGC 2682 Sand 978,b,08h51m17.48s,132.822830,+11d45m22.7s,11.756299
3287,NGC 2682 YBP 1194,b,08h51m00.81s,132.753364,+11d48m52.8s,11.814655
3288,NGC 2682 YBP 1514,b,08h51m00.77s,132.753193,+11d53m11.5s,11.886530
3289,NGC 2682 YBP 401,b,08h51m19.05s,132.829360,+11d40m15.7s,11.671020
3290,NGC 4349 127,b,12h24m35.47s,186.147811,-61d49m12.0s,-61.820004
3291,NGTS-1,b,05h30m51.45s,82.714378,-36d37m50.8s,-36.630787
3292,NN Ser,c,15h52m56.13s,238.233879,+12d54m44.7s,12.912411
3293,NN Ser,d,15h52m56.13s,238.233879,+12d54m44.7s,12.912411
3294,NY Vir,b,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315
3295,OGLE-2003-BLG-235L,b,18h05m16.35s,271.318125,-28d53m42.0s,-28.895000
3296,OGLE-2005-BLG-071L,b,17h50m09.77s,267.540708,-34d40m23.5s,-34.673194
3297,OGLE-2005-BLG-169L,b,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639
3298,OGLE-2005-BLG-390L,b,17h54m19.19s,268.579958,-30d22m38.3s,-30.377306
3299,OGLE-2006-BLG-109L,b,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778
3300,OGLE-2006-BLG-109L,c,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778
3301,OGLE-2007-BLG-349L A,c,18h05m24.43s,271.351807,-26d25m19.0s,-26.421944
3302,OGLE-2007-BLG-368L,b,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417
3303,OGLE-2008-BLG-092L,b,17h47m29.42s,266.872583,-34d43m35.6s,-34.726556
3304,OGLE-2008-BLG-355L,b,17h59m08.81s,269.786708,-30d45m34.1s,-30.759472
3305,OGLE-2011-BLG-0251L,b,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139
3306,OGLE-2011-BLG-0265L,b,17h57m47.72s,269.448833,-27d23m40.3s,-27.394528
3307,OGLE-2012-BLG-0026L,b,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750
3308,OGLE-2012-BLG-0026L,c,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750
3309,OGLE-2012-BLG-0358L,b,17h42m46.77s,265.694875,-24d15m39.6s,-24.261000
3310,OGLE-2012-BLG-0406L,b,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167
3311,OGLE-2012-BLG-0563L,b,18h05m57.72s,271.490500,-27d42m43.2s,-27.712000
3312,OGLE-2012-BLG-0724L,b,17h55m52.39s,268.968292,-29d49m06.7s,-29.818528
3313,OGLE-2012-BLG-0950L,b,18h08m04.62s,272.019257,-29d43m53.7s,-29.731583
3314,OGLE-2013-BLG-0102L,b,17h52m07.08s,268.029500,-31d41m26.1s,-31.690583
3315,OGLE-2013-BLG-0132L,b,17h59m03.51s,269.764618,-28d25m15.7s,-28.421028
3316,OGLE-2013-BLG-0341L B,b,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111
3317,OGLE-2013-BLG-1721L,b,17h52m30.37s,268.126556,-30d17m33.7s,-30.292694
3318,OGLE-2014-BLG-0124L,b,18h02m29.21s,270.621708,-28d23m46.5s,-28.396250
3319,OGLE-2014-BLG-0676L,b,17h52m24.50s,268.102081,-30d32m54.2s,-30.548389
3320,OGLE-2014-BLG-1760,b,17h57m38.16s,269.408997,-28d57m47.4s,-28.963158
3321,OGLE-2015-BLG-0051L,b,17h58m39.01s,269.662537,-28d01m54.1s,-28.031694
3322,OGLE-2015-BLG-0954L,b,18h00m44.24s,270.184333,-28d39m39.2s,-28.660889
3323,OGLE-2015-BLG-0966L,b,17h55m01.02s,268.754250,-29d02m49.6s,-29.047111
3324,OGLE-2016-BLG-0263L,b,17h59m34.90s,269.895416,-31d49m07.0s,-31.818611
3325,OGLE-2016-BLG-0613L AB,b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167
3326,OGLE-2016-BLG-1190L,b,17h58m52.30s,269.717926,-27d36m48.8s,-27.613556
3327,OGLE-2016-BLG-1195L,b,17h55m23.50s,268.847931,-30d12m26.1s,-30.207251
3328,OGLE-TR-056,b,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222
3329,OGLE-TR-10,b,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361
3330,OGLE-TR-111,b,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639
3331,OGLE-TR-113,b,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806
3332,OGLE-TR-132,b,10h50m34.72s,162.644667,-61d57m25.9s,-61.957194
3333,OGLE-TR-182,b,11h09m18.71s,167.327963,-61d05m42.9s,-61.095257
3334,OGLE-TR-211,b,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601
3335,OGLE2-TR-L9,b,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263
3336,Oph 11,b,16h22m25.21s,245.605058,-24d05m13.9s,-24.087208
3337,PH1,b,19h52m51.63s,298.215108,+39d57m18.4s,39.955104
3338,PH2,b,19h19m03.26s,289.763590,+51d57m45.4s,51.962601
3339,POTS-1,b,13h34m26.13s,203.608877,-66d34m52.0s,-66.581116
3340,PSR B1257+12,b,13h00m03.58s,195.014903,+12d40m56.5s,12.682353
3341,PSR B1257+12,c,13h00m03.58s,195.014903,+12d40m56.5s,12.682353
3342,PSR B1257+12,d,13h00m03.58s,195.014903,+12d40m56.5s,12.682353
3343,PSR B1620-26,b,16h23m38.22s,245.909262,-26d31m53.7s,-26.531594
3344,PSR J1719-1438,b,17h19m10.07s,259.791971,-14d38m01.0s,-14.633600
3345,Pr0201,b,08h41m43.82s,130.432596,+20d13m36.8s,20.226891
3346,Pr0211,b,08h42m11.49s,130.547882,+19d16m37.4s,19.277044
3347,Pr0211,c,08h42m11.49s,130.547882,+19d16m37.4s,19.277044
3348,Proxima Cen,b,14h29m42.95s,217.428955,-62d40m46.1s,-62.679485
3349,Qatar-1,b,20h13m31.60s,303.381672,+65d09m43.3s,65.162041
3350,Qatar-2,b,13h50m37.41s,207.655866,-06d48m14.5s,-6.804028
3351,Qatar-3,b,23h56m36.48s,359.152008,+36d12m46.7s,36.212971
3352,Qatar-4,b,00h19m26.22s,4.859266,+44d01m39.5s,44.027641
3353,Qatar-5,b,00h28m12.94s,7.053898,+42d03m40.8s,42.061333
3354,ROXs 12,b,16h26m27.75s,246.615609,-25d27m24.7s,-25.456865
3355,ROXs 42 B,b,16h31m15.02s,247.812567,-24d32m43.7s,-24.545471
3356,RR Cae,b,04h21m05.56s,65.273181,-48d39m07.1s,-48.651976
3357,Ross 128,b,11h47m44.40s,176.934982,+00d48m16.4s,0.804563
3358,Ross 458,c,13h00m46.58s,195.194092,+12d22m32.6s,12.375724
3359,SR 12 AB,c,16h27m19.51s,246.831300,-24d41m40.4s,-24.694553
3360,SWEEPS-11,b,17h59m02.00s,269.758333,-29d11m53.5s,-29.198194
3361,SWEEPS-4,b,17h58m53.92s,269.724667,-29d11m20.6s,-29.189056
3362,TAP 26,b,04h18m51.70s,64.715416,+17d23m16.6s,17.387936
3363,TRAPPIST-1,b,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3364,TRAPPIST-1,c,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3365,TRAPPIST-1,d,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3366,TRAPPIST-1,e,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3367,TRAPPIST-1,f,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3368,TRAPPIST-1,g,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3369,TRAPPIST-1,h,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274
3370,TYC 1422-614-1,b,10h17m06.67s,154.277798,+19d33m30.5s,19.558472
3371,TYC 1422-614-1,c,10h17m06.67s,154.277798,+19d33m30.5s,19.558472
3372,TYC 3667-1280-1,b,00h51m32.96s,12.887344,+58d25m34.2s,58.426167
3373,TYC 4282-00605-1,b,22h55m29.21s,343.871704,+62d14m21.1s,62.239182
3374,TrES-1,b,19h04m09.85s,286.041062,+36d37m57.5s,36.632629
3375,TrES-2,b,19h07m14.03s,286.808473,+49d18m59.0s,49.316402
3376,TrES-3,b,17h52m07.02s,268.029265,+37d32m46.2s,37.546154
3377,TrES-4,b,17h53m13.04s,268.304354,+37d12m42.7s,37.211849
3378,TrES-5,b,20h20m53.24s,305.221841,+59d26m55.6s,59.448788
3379,USco CTIO 108,b,16h05m54.08s,241.475320,-18d18m44.4s,-18.312332
3380,UZ For,b,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395
3381,UZ For,c,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395
3382,V0391 Peg,b,22h04m12.11s,331.050440,+26d25m07.9s,26.418860
3383,V830 Tau,b,04h33m10.03s,68.291803,+24d33m43.4s,24.562050
3384,VHS J125601.92-125723.9,b,12h56m02.15s,194.008964,-12d57m21.7s,-12.956031
3385,WASP-1,b,00h20m40.07s,5.166978,+31d59m24.0s,31.989990
3386,WASP-10,b,23h15m58.30s,348.992912,+31d27m46.3s,31.462852
3387,WASP-100,b,04h35m50.33s,68.959728,-64d01m37.3s,-64.027039
3388,WASP-101,b,06h33m24.26s,98.351102,-23d29m10.4s,-23.486210
3389,WASP-103,b,16h37m15.57s,249.314868,+07d11m00.1s,7.183352
3390,WASP-104,b,10h42m24.58s,160.602432,+07d26m06.1s,7.435026
3391,WASP-105,b,01h36m40.24s,24.167667,-50d39m32.5s,-50.659027
3392,WASP-106,b,11h05m43.14s,166.429747,-05d04m45.9s,-5.079412
3393,WASP-107,b,12h33m32.85s,188.386871,-10d08m46.1s,-10.146149
3394,WASP-11,b,03h09m28.55s,47.368964,+30d40m24.9s,30.673594
3395,WASP-113,b,14h59m29.47s,224.872776,+46d57m36.4s,46.960117
3396,WASP-114,b,21h50m39.46s,327.664437,+10d27m48.5s,10.463482
3397,WASP-117,b,02h27m06.10s,36.775432,-50d17m04.3s,-50.284519
3398,WASP-118,b,01h18m12.13s,19.550543,+02d42m10.2s,2.702824
3399,WASP-119,b,03h43m44.03s,55.933441,-65d11m37.9s,-65.193855
3400,WASP-12,b,06h30m32.79s,97.636640,+29d40m20.2s,29.672291
3401,WASP-120,b,04h10m27.85s,62.616051,-45d53m53.6s,-45.898220
3402,WASP-121,b,07h10m24.07s,107.600275,-39d05m50.6s,-39.097393
3403,WASP-123,b,19h17m54.88s,289.478676,-32d51m40.1s,-32.861130
3404,WASP-124,b,22h10m51.44s,332.714323,-30d44m58.8s,-30.749672
3405,WASP-126,b,04h13m29.73s,63.373865,-69d13m36.5s,-69.226807
3406,WASP-127,b,10h42m14.08s,160.558670,-03d50m06.2s,-3.835064
3407,WASP-129,b,11h45m11.75s,176.298965,-42d03m50.1s,-42.063927
3408,WASP-13,b,09h20m24.71s,140.102976,+33d52m56.8s,33.882439
3409,WASP-130,b,13h32m25.44s,203.105988,-42d28m31.0s,-42.475273
3410,WASP-131,b,14h00m46.45s,210.193542,-30d35m00.8s,-30.583567
3411,WASP-132,b,14h30m26.19s,217.609131,-46d09m33.0s,-46.159180
3412,WASP-133,b,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555
3413,WASP-135,b,17h49m08.39s,267.284974,+29d52m44.8s,29.879107
3414,WASP-136,b,00h01m18.18s,0.325750,-08d55m34.8s,-8.926325
3415,WASP-138,b,02h46m33.38s,41.639084,-00d27m50.1s,-0.463922
3416,WASP-139,b,03h18m14.93s,49.562229,-41d18m07.7s,-41.302147
3417,WASP-14,b,14h33m06.35s,218.276477,+21d53m41.0s,21.894714
3418,WASP-140,b,04h01m32.55s,60.385620,-20d27m03.9s,-20.451092
3419,WASP-141,b,04h47m17.86s,71.824409,-17d06m54.6s,-17.115154
3420,WASP-142,b,09h22m01.53s,140.506393,-23d56m46.2s,-23.946169
3421,WASP-15,b,13h55m42.71s,208.927939,-32d09m34.6s,-32.159607
3422,WASP-151,b,23h16m15.23s,349.063446,+00d18m24.3s,0.306743
3423,WASP-153,b,18h37m02.97s,279.262390,+40d01m07.4s,40.018723
3424,WASP-156,b,02h11m07.61s,32.781708,+02d25m04.8s,2.418000
3425,WASP-157,b,13h26m37.25s,201.655197,-08d19m03.2s,-8.317560
3426,WASP-16,b,14h18m43.93s,214.683032,-20d16m31.7s,-20.275484
3427,WASP-167,b,13h04m10.53s,196.043869,-35d32m58.3s,-35.549522
3428,WASP-17,b,15h59m50.95s,239.962306,-28d03m42.2s,-28.061733
3429,WASP-18,b,01h37m25.03s,24.354311,-45d40m40.4s,-45.677887
3430,WASP-19,b,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191
3431,WASP-2,b,20h30m54.13s,307.725542,+06d25m46.3s,6.429536
3432,WASP-20,b,00h20m38.53s,5.160559,-23d56m08.6s,-23.935728
3433,WASP-21,b,23h09m58.25s,347.492721,+18d23m45.9s,18.396086
3434,WASP-22,b,03h31m16.33s,52.818043,-23d49m10.9s,-23.819702
3435,WASP-23,b,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826
3436,WASP-24,b,15h08m51.74s,227.215586,+02d20m35.9s,2.343304
3437,WASP-25,b,13h01m26.37s,195.359879,-27d31m19.9s,-27.522200
3438,WASP-26,b,00h18m24.70s,4.602897,-15d16m02.3s,-15.267305
3439,WASP-28,b,23h34m27.88s,353.616152,-01d34m48.2s,-1.580064
3440,WASP-29,b,23h51m31.09s,357.879538,-39d54m24.2s,-39.906719
3441,WASP-3,b,18h34m31.63s,278.631793,+35d39m41.5s,35.661533
3442,WASP-31,b,11h17m45.37s,169.439021,-19d03m17.2s,-19.054773
3443,WASP-32,b,00h15m50.80s,3.961682,+01d12m01.6s,1.200451
3444,WASP-33,b,02h26m51.06s,36.712746,+37d33m01.7s,37.550484
3445,WASP-34,b,11h01m35.89s,165.399561,-23d51m38.3s,-23.860636
3446,WASP-35,b,05h04m19.63s,76.081782,-06d13m47.4s,-6.229821
3447,WASP-36,b,08h46m19.30s,131.580405,-08d01m37.0s,-8.026946
3448,WASP-37,b,14h47m46.56s,221.943987,+01d03m53.9s,1.064966
3449,WASP-38,b,16h15m50.36s,243.959845,+10d01m57.2s,10.032566
3450,WASP-39,b,14h29m18.41s,217.326702,-03d26m40.3s,-3.444534
3451,WASP-4,b,23h34m15.08s,353.562841,-42d03m41.1s,-42.061428
3452,WASP-41,b,12h42m28.50s,190.618736,-30d38m23.5s,-30.639870
3453,WASP-41,c,12h42m28.50s,190.618736,-30d38m23.5s,-30.639870
3454,WASP-42,b,12h51m55.57s,192.981545,-42d04m25.0s,-42.073608
3455,WASP-43,b,10h19m38.01s,154.908372,-09d48m22.6s,-9.806276
3456,WASP-44,b,00h15m36.76s,3.903165,-11d56m17.2s,-11.938115
3457,WASP-45,b,00h20m57.00s,5.237497,-35d59m53.7s,-35.998260
3458,WASP-46,b,21h14m56.88s,318.736981,-55d52m18.4s,-55.871780
3459,WASP-47,b,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885
3460,WASP-47,c,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885
3461,WASP-47,d,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885
3462,WASP-47,e,22h04m48.73s,331.203047,-12d01m08.0s,-12.018885
3463,WASP-48,b,19h24m38.96s,291.162330,+55d28m23.4s,55.473160
3464,WASP-49,b,06h04m21.46s,91.089427,-16d57m55.1s,-16.965294
3465,WASP-5,b,23h57m23.76s,359.348991,-41d16m37.7s,-41.277149
3466,WASP-50,b,02h54m45.14s,43.688073,-10d53m53.1s,-10.898080
3467,WASP-52,b,23h13m58.74s,348.494748,+08d45m40.5s,8.761262
3468,WASP-53,b,02h07m38.21s,31.909203,-20d39m42.6s,-20.661839
3469,WASP-53,c,02h07m38.21s,31.909203,-20d39m42.6s,-20.661839
3470,WASP-54,b,13h41m49.03s,205.454308,-00d07m41.1s,-0.128076
3471,WASP-55,b,13h35m01.95s,203.758114,-17d30m12.5s,-17.503464
3472,WASP-56,b,12h13m27.91s,183.366285,+23d03m20.5s,23.055698
3473,WASP-57,b,14h55m16.82s,223.820104,-02d03m27.6s,-2.057665
3474,WASP-58,b,18h18m48.26s,274.701064,+45d10m19.3s,45.172016
3475,WASP-59,b,23h18m29.55s,349.623126,+24d53m21.4s,24.889290
3476,WASP-6,b,23h12m37.74s,348.157246,-22d40m26.2s,-22.673937
3477,WASP-60,b,23h46m39.98s,356.666564,+31d09m21.4s,31.155935
3478,WASP-61,b,05h01m11.92s,75.299663,-26d03m14.9s,-26.054144
3479,WASP-62,b,05h48m33.59s,87.139961,-63d59m18.4s,-63.988434
3480,WASP-63,b,06h17m20.74s,94.336431,-38d19m23.7s,-38.323257
3481,WASP-64,b,06h44m27.61s,101.115041,-32d51m30.2s,-32.858402
3482,WASP-65,b,08h53m17.83s,133.324304,+08d31m22.9s,8.523038
3483,WASP-66,b,10h32m53.99s,158.224966,-34d59m23.4s,-34.989845
3484,WASP-67,b,19h42m58.52s,295.743840,-19d56m58.5s,-19.949596
3485,WASP-68,b,20h20m22.99s,305.095785,-19d18m52.8s,-19.314680
3486,WASP-69,b,21h00m06.19s,315.025778,-05d05m39.9s,-5.094404
3487,WASP-7,b,20h44m10.23s,311.042609,-39d13m31.0s,-39.225273
3488,WASP-70 A,b,21h01m54.47s,315.476951,-13d25m59.6s,-13.433218
3489,WASP-71,b,01h57m03.20s,29.263338,+00d45m31.8s,0.758834
3490,WASP-72,b,02h44m09.60s,41.039999,-30d10m08.5s,-30.169039
3491,WASP-73,b,21h19m47.91s,319.949610,-58d08m56.0s,-58.148876
3492,WASP-74,b,20h18m09.32s,304.538823,-01d04m32.4s,-1.075676
3493,WASP-75,b,22h49m32.57s,342.385707,-10d40m32.0s,-10.675560
3494,WASP-76,b,01h46m31.86s,26.632746,+02d42m01.9s,2.700539
3495,WASP-77 A,b,02h28m37.23s,37.155115,-07d03m38.5s,-7.060681
3496,WASP-78,b,04h15m01.50s,63.756240,-22d06m59.2s,-22.116434
3497,WASP-79,b,04h25m29.02s,66.370903,-30d36m01.6s,-30.600445
3498,WASP-8,b,23h59m36.07s,359.900292,-35d01m53.0s,-35.031391
3499,WASP-8,c,23h59m36.07s,359.900292,-35d01m53.0s,-35.031391
3500,WASP-80,b,20h12m40.18s,303.167407,-02d08m39.1s,-2.144208
3501,WASP-81,b,20h16m49.89s,304.207886,+03d17m38.6s,3.294050
3502,WASP-82,b,04h50m38.56s,72.660671,+01d53m38.1s,1.893921
3503,WASP-83,b,12h40m36.50s,190.152085,-19d17m03.3s,-19.284243
3504,WASP-84,b,08h44m25.70s,131.107099,+01d51m36.1s,1.860033
3505,WASP-85 A,b,11h43m38.01s,175.908386,+06d33m49.4s,6.563726
3506,WASP-88,b,20h38m02.69s,309.511192,-48d27m43.4s,-48.462067
3507,WASP-89,b,20h55m35.99s,313.899962,-18d58m16.0s,-18.971106
3508,WASP-90,b,21h02m07.67s,315.531971,+07d03m22.4s,7.056235
3509,WASP-91,b,23h51m22.89s,357.845367,-70d09m10.2s,-70.152832
3510,WASP-92,b,16h26m46.11s,246.692108,+51d02m28.0s,51.041115
3511,WASP-93,b,00h37m50.11s,9.458792,+51d17m19.5s,51.288761
3512,WASP-94 A,b,20h55m07.94s,313.783098,-34d08m08.0s,-34.135555
3513,WASP-94 B,b,20h55m09.16s,313.788158,-34d08m07.9s,-34.135521
3514,WASP-95,b,22h29m49.73s,337.457189,-48d00m11.1s,-48.003086
3515,WASP-96,b,00h04m11.12s,1.046351,-47d21m38.3s,-47.360626
3516,WASP-97,b,01h38m25.04s,24.604338,-55d46m19.5s,-55.772083
3517,WASP-98,b,03h53m42.91s,58.428794,-34d19m41.5s,-34.328194
